#Feeder,Feeder ID,Type,Nozzle,X,Y,Angle,Footprint,Value,Pick height,Pick delay,Place Height,Place Delay,Vacuum detection,Threshold,Vision Alignment,Speed,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Feeder
,23,1,RT54,10K,RES0603,242.84973,40.65327456,180,NO,,,,,,,,,,,,,,,,,,,,,comp
,23,3,RT40,10K,RES0603,262.1833827,347.6020716,-90,NO,,,,,,,,,,,,,,,,,,,,,comp
,23,4,RT36,10K,RES0603,274.1631934,287.7510512,-90,NO,,,,,,,,,,,,,,,,,,,,,comp
,23,1,RT31,10K,RES0603,279.7150022,274.6772688,-90,NO,,,,,,,,,,,,,,,,,,,,,comp
,23,3,RT13,10K,RES0603,315.3581129,118.2609435,180,NO,,,,,,,,,,,,,,,,,,,,,comp
,23,4,RT12,10K,RES0603,315.0809447,40.70961807,180,NO,,,,,,,,,,,,,,,,,,,,,comp
,23,1,RT5,10K,RES0603,336.1977576,157.6050753,-90,NO,,,,,,,,,,,,,,,,,,,,,comp
,23,3,RT119,10K,RES0603,162.6273753,255.8059414,180,NO,,,,,,,,,,,,,,,,,,,,,comp
,23,4,RT116,10K,RES0603,167.2461641,259.7778048,90,NO,,,,,,,,,,,,,,,,,,,,,comp
,23,1,RT146,10K,RES0603,129.6968666,240.7940754,0,NO,,,,,,,,,,,,,,,,,,,,,comp
,23,3,RT140,10K,RES0603,132.2035901,240.7911698,0,NO,,,,,,,,,,,,,,,,,,,,,comp
,23,4,RT149,10K,RES0603,123.9674759,240.0815136,180,NO,,,,,,,,,,,,,,,,,,,,,comp
,23,1,RT148,10K,RES0603,124.0197698,221.5661987,180,NO,,,,,,,,,,,,,,,,,,,,,comp
,24,1,RT7,10M,RES0603,331.3052422,362.2003984,-90,NO,,,,,,,,,,,,,,,,,,,,,comp
,3,1,CT125,10UF,CAP0603,134.9032814,206.1513522,90,NO,,,,,,,,,,,,,,,,,,,,,comp
,3,3,CT71,10UF,CAP0603,222.1895168,344.8437876,90,NO,,,,,,,,,,,,,,,,,,,,,comp
,3,4,CT60,10UF,CAP0603,235.2944897,363.7563282,90,NO,,,,,,,,,,,,,,,,,,,,,comp
,3,1,CT45,10UF,CAP0603,265.61048,275.3238926,-90,NO,,,,,,,,,,,,,,,,,,,,,comp
,3,3,CT39,10UF,CAP0603,268.8282927,282.220384,90,NO,,,,,,,,,,,,,,,,,,,,,comp
,25,1,RT42,130 Ohm,RES0603,256.6604358,269.9115626,-90,NO,,,,,,,,,,,,,,,,,,,,,comp
,25,3,RT47,130 Ohm,RES0603,251.5669646,269.9172847,90,NO,,,,,,,,,,,,,,,,,,,,,comp
,4,1,CT33,15PF,CAP0603,277.6075599,330.2760143,90,NO,,,,,,,,,,,,,,,,,,,,,comp
,4,3,CT32,15PF,CAP0603,277.57596,321.404154,-90,NO,,,,,,,,,,,,,,,,,,,,,comp
,26,1,RT56,174 Ohm,RES0603,242.326117,280.3572221,0,NO,,,,,,,,,,,,,,,,,,,,,comp
,26,3,RT57,174 Ohm,RES0603,242.2701597,270.5792152,180,NO,,,,,,,,,,,,,,,,,,,,,comp
,27,1,RT1,1K,RES0603,345.2932217,81.6145832,90,NO,,,,,,,,,,,,,,,,,,,,,comp
,27,3,RT2,1K,RES0603,345.3240229,90.20984413,90,NO,,,,,,,,,,,,,,,,,,,,,comp
,27,4,RT3,1K,RES0603,345.3856258,107.4005063,90,NO,,,,,,,,,,,,,,,,,,,,,comp
,5,1,CT165,1UF,CAP0603,109.7167114,337.4005913,180,NO,,,,,,,,,,,,,,,,,,,,,comp
,28,1,RT73,2.2K,RES0603,225.040202,301.745992,-90,NO,,,,,,,,,,,,,,,,,,,,,comp
,28,3,RT74,2.2K,RES0603,225.0487285,304.151063,-90,NO,,,,,,,,,,,,,,,,,,,,,comp
,6,1,CT95,22UF,CAP0805,184.9139863,330.9960661,-90,NO,,,,,,,,,,,,,,,,,,,,,comp
,9,1,CT82,22UF,CAP1206,211.2233922,179.1875912,180,NO,,,,,,,,,,,,,,,,,,,,,comp
,9,3,CT63,22UF,CAP1206,231.1939976,179.1629432,180,NO,,,,,,,,,,,,,,,,,,,,,comp
,29,1,RT157,24.9 Ohm,RES0603,100.968958,319.8568863,90,NO,,,,,,,,,,,,,,,,,,,,,comp
,29,3,RT156,24.9 Ohm,RES0603,100.9579012,316.7031422,90,NO,,,,,,,,,,,,,,,,,,,,,comp
,29,4,RT155,24.9 Ohm,RES0603,100.9469827,313.5888261,90,NO,,,,,,,,,,,,,,,,,,,,,comp
,29,1,RT154,24.9 Ohm,RES0603,100.9362024,310.5139378,90,NO,,,,,,,,,,,,,,,,,,,,,comp
,30,1,RT93,249 Ohm,RES0603,202.5298475,213.9460919,90,NO,,,,,,,,,,,,,,,,,,,,,comp
,30,3,RT71,249 Ohm,RES0603,226.8147763,221.5503357,90,NO,,,,,,,,,,,,,,,,,,,,,comp
,43,1,UT39,24AA025E48T-I/SN,SOIC8,113.3368329,361.864111,90,NO,,,,,,,,,,,,,,,,,,,,,comp
,31,1,RT51,4.7K,RES0603,248.3034517,358.7678698,-90,NO,,,,,,,,,,,,,,,,,,,,,comp
,10,1,CT49,4.7UF,CAP1206,246.3113972,41.43468655,180,NO,,,,,,,,,,,,,,,,,,,,,comp
,10,3,CT7,4.7UF,CAP1206,322.8675046,41.44778347,180,NO,,,,,,,,,,,,,,,,,,,,,comp
,10,4,CT26,4.7UF,CAP1206,288.0095476,198.4496804,180,NO,,,,,,,,,,,,,,,,,,,,,comp
,10,1,CT101,4.7UF,CAP1206,177.3038531,41.45478998,180,NO,,,,,,,,,,,,,,,,,,,,,comp
,10,3,CT100,4.7UF,CAP1206,173.2565646,119.5484727,180,NO,,,,,,,,,,,,,,,,,,,,,comp
,10,4,CT99,4.7UF,CAP1206,172.9811235,41.49809801,180,NO,,,,,,,,,,,,,,,,,,,,,comp
,10,1,CT52,4.7UF,CAP1206,250.8698461,119.0943815,180,NO,,,,,,,,,,,,,,,,,,,,,comp
,10,3,CT102,4.7UF,CAP1206,177.5794024,119.5055745,180,NO,,,,,,,,,,,,,,,,,,,,,comp
,10,4,CT23,4.7UF,CAP1206,292.3337018,198.4071906,180,NO,,,,,,,,,,,,,,,,,,,,,comp
,10,1,CT12,4.7UF,CAP1206,318.8204947,119.0427906,180,NO,,,,,,,,,,,,,,,,,,,,,comp
,10,3,CT11,4.7UF,CAP1206,318.5432403,41.49109924,180,NO,,,,,,,,,,,,,,,,,,,,,comp
,10,4,CT50,4.7UF,CAP1206,246.5462361,119.1372857,180,NO,,,,,,,,,,,,,,,,,,,,,comp
,10,1,CT51,4.7UF,CAP1206,250.6348999,41.39137431,180,NO,,,,,,,,,,,,,,,,,,,,,comp
,10,3,CT8,4.7UF,CAP1206,323.1448666,118.9998821,180,NO,,,,,,,,,,,,,,,,,,,,,comp
,32,1,RT77,4.99K,RES0603,225.1200159,324.2591769,-90,NO,,,,,,,,,,,,,,,,,,,,,comp
,32,3,RT78,4.99K,RES0603,225.1283751,326.6170928,-90,NO,,,,,,,,,,,,,,,,,,,,,comp
,32,4,RT79,4.99K,RES0603,225.1366299,328.9455188,-90,NO,,,,,,,,,,,,,,,,,,,,,comp
,32,1,RT80,4.99K,RES0603,225.1448846,331.2739482,-90,NO,,,,,,,,,,,,,,,,,,,,,comp
,32,3,RT92,4.99K,RES0603,206.1407602,115.9202549,90,NO,,,,,,,,,,,,,,,,,,,,,comp
,32,4,RT95,4.99K,RES0603,201.0997291,308.7523022,90,NO,,,,,,,,,,,,,,,,,,,,,comp
,32,1,RT138,4.99K,RES0603,132.8583874,116.3317086,90,NO,,,,,,,,,,,,,,,,,,,,,comp
,32,3,RT139,4.99K,RES0603,132.5839581,38.2853416,90,NO,,,,,,,,,,,,,,,,,,,,,comp
,32,4,RT76,4.99K,RES0603,225.1116291,321.8935032,-90,NO,,,,,,,,,,,,,,,,,,,,,comp
,32,1,RT81,4.99K,RES0603,225.1542621,333.9190482,-90,NO,,,,,,,,,,,,,,,,,,,,,comp
,32,3,RT75,4.99K,RES0603,225.103611,319.6318355,-90,NO,,,,,,,,,,,,,,,,,,,,,comp
,32,4,RT91,4.99K,RES0603,205.9069248,38.22164574,90,NO,,,,,,,,,,,,,,,,,,,,,comp
,32,1,RT33,4.99K,RES0603,278.4078166,115.8254808,90,NO,,,,,,,,,,,,,,,,,,,,,comp
,32,3,RT32,4.99K,RES0603,278.1315681,38.27777219,90,NO,,,,,,,,,,,,,,,,,,,,,comp
,32,4,RT52,4.99K,RES0603,247.5989388,195.2284147,90,NO,,,,,,,,,,,,,,,,,,,,,comp
,16,1,RT123,41.2 kOhm,RES0603,155.9355949,132.6212601,-90,NO,,,,,,,,,,,,,,,,,,,,,comp
,16,3,RT121,41.2 kOhm,RES0603,155.6605864,54.57189456,-90,NO,,,,,,,,,,,,,,,,,,,,,comp
,16,4,RT66,41.2 kOhm,RES0603,229.2224678,132.2112483,-90,NO,,,,,,,,,,,,,,,,,,,,,comp
,16,1,RT18,41.2 kOhm,RES0603,301.2171401,54.5672195,-90,NO,,,,,,,,,,,,,,,,,,,,,comp
,16,3,RT20,41.2 kOhm,RES0603,301.4939644,132.117908,-90,NO,,,,,,,,,,,,,,,,,,,,,comp
,16,4,RT38,41.2 kOhm,RES0603,270.6837655,211.5232746,-90,NO,,,,,,,,,,,,,,,,,,,,,comp
,16,1,RT64,41.2 kOhm,RES0603,228.9880581,54.5096545,-90,NO,,,,,,,,,,,,,,,,,,,,,comp
,11,1,CT64,47UF,CAP1206,228.4177111,192.6814797,-90,NO,,,,,,,,,,,,,,,,,,,,,comp
,11,3,CT68,47UF,CAP1206,227.6019796,211.2987649,-90,NO,,,,,,,,,,,,,,,,,,,,,comp
,11,4,CT77,47UF,CAP1206,214.38348,199.4871719,90,NO,,,,,,,,,,,,,,,,,,,,,comp
,11,1,CT80,47UF,CAP1206,213.8468478,222.360379,90,NO,,,,,,,,,,,,,,,,,,,,,comp
,33,1,RT158,499 Ohm,RES0603,100.3701186,336.9211133,-90,NO,,,,,,,,,,,,,,,,,,,,,comp
,33,3,RT159,499 Ohm,RES0603,100.4046694,346.7767026,-90,NO,,,,,,,,,,,,,,,,,,,,,comp
,36,1,QT4,BSS138K,SOT95P230X110-3N,173.9503266,257.9852446,180,NO,,,,,,,,,,,,,,,,,,,,,comp
,36,3,QT2,BSS138K,SOT95P230X110-3N,199.7198854,337.7306408,-90,NO,,,,,,,,,,,,,,,,,,,,,comp
,36,4,QT1,BSS138K,SOT95P230X110-3N,274.3960322,272.908899,0,NO,,,,,,,,,,,,,,,,,,,,,comp
,1,123,FIDT4,Fiducial,FIDUCIAL,97.2074,362.437,0,NO,,,,,,,,,,,,,,,,,,,,,
,1,123,FIDT2,Fiducial,FIDUCIAL,349.509,362.182,0,NO,,,,,,,,,,,,,,,,,,,,,
,1,123,FIDT1,Fiducial,FIDUCIAL,348.245,9.55547,0,NO,,,,,,,,,,,,,,,,,,,,,
,1,123,FIDT3,Fiducial,FIDUCIAL,96.0131,9.91894,0,NO,,,,,,,,,,,,,,,,,,,,,
,15,1,UT34,LTC2945HUD,QFN12,133.706478,95.16297347,-90,NO,,,,,,,,,,,,,,,,,,,,,comp
,15,3,UT33,LTC2945HUD,QFN12,133.4320292,17.11756438,-90,NO,,,,,,,,,,,,,,,,,,,,,comp
,15,4,UT23,LTC2945HUD,QFN12,203.8567419,204.5672894,0,NO,,,,,,,,,,,,,,,,,,,,,comp
,15,1,UT13,LTC2945HUD,QFN12,248.4465294,174.0557524,-90,NO,,,,,,,,,,,,,,,,,,,,,comp
,15,3,UT7,LTC2945HUD,QFN12,279.2552463,94.6529896,-90,NO,,,,,,,,,,,,,,,,,,,,,comp
,15,4,UT17,LTC2945HUD,QFN12,224.4161403,205.1458796,0,NO,,,,,,,,,,,,,,,,,,,,,comp
,15,1,UT2,LTC2945HUD,QFN12,318.2341479,218.1467249,0,NO,,,,,,,,,,,,,,,,,,,,,comp
,15,3,UT6,LTC2945HUD,QFN12,278.9789786,17.10623302,-90,NO,,,,,,,,,,,,,,,,,,,,,comp
,15,4,UT21,LTC2945HUD,QFN12,206.7546631,17.05197408,-90,NO,,,,,,,,,,,,,,,,,,,,,comp
,15,1,UT22,LTC2945HUD,QFN12,206.9885181,94.74963055,-90,NO,,,,,,,,,,,,,,,,,,,,,comp
,12,1,DT5,LTST-S270KGKT,LEDC1608X80N,280.0418503,251.1401505,180,NO,,,,,,,,,,,,,,,,,,,,,comp
,12,3,DT6,LTST-S270KGKT,LEDC1608X80N,276.437837,251.1442818,180,NO,,,,,,,,,,,,,,,,,,,,,comp
,12,4,DT8,LTST-S270KGKT,LEDC1608X80N,223.1130003,222.7374769,180,NO,,,,,,,,,,,,,,,,,,,,,comp
,12,1,DT11,LTST-S270KGKT,LEDC1608X80N,200.9645233,217.8355913,180,NO,,,,,,,,,,,,,,,,,,,,,comp
,12,3,DT4,LTST-S270KGKT,LEDC1608X80N,283.6460575,251.136019,180,NO,,,,,,,,,,,,,,,,,,,,,comp
,13,1,DT3,LTST-S270KRKT,LEDC1608X80N,287.2501342,251.1318877,180,NO,,,,,,,,,,,,,,,,,,,,,comp
